"Blooket
Import Template",,,,,,,
Question #,Question Text,Answer 1,Answer 2,Answer 3 (Optional),Answer 4 (Optional),Time Limit (sec) (Max: 300 seconds),Correct Answer(s) (Only include Answer #)
1,Direct substitution into a polynomial is usually,valid,always indeterminate,a graph-only method,the Squeeze Theorem,45,1
2,The form 0/0 is,equal to 0,indeterminate,equal to 1,automatically DNE,45,2
3,A conjugate is especially useful with,piecewise boundaries,tables,radicals,vertical asymptotes,45,3
4,lim x->0 sin(5x)/x equals,1,0,DNE,5,45,4
5,If two bounds both approach 3 then a squeezed function approaches,3,0,6,DNE,45,1
6,What is lim x->0 sin(7x)/x?,1,7,0,1/7,45,2
7,What is lim x->0 sin(8x)/x?,1,0,8,1/8,45,3
8,What is lim x->0 sin(2x)/x?,1,0,1/2,2,45,4
9,What is lim x->0 sin(3x)/x?,3,1,0,1/3,45,1
10,What is lim x->0 sin(4x)/x?,1,4,0,1/4,45,2
11,What is lim x->0 sin(5x)/x?,1,0,5,1/5,45,3
12,What is lim x->0 sin(6x)/x?,1,0,1/6,6,45,4
13,What is lim x->0 sin(7x)/x?,7,1,0,1/7,45,1
14,What is lim x->0 sin(8x)/x?,1,8,0,1/8,45,2
15,What is lim x->0 sin(2x)/x?,1,0,2,1/2,45,3
16,What is lim x->0 sin(3x)/x?,1,0,1/3,3,45,4
17,What is lim x->0 sin(4x)/x?,4,1,0,1/4,45,1
18,What is lim x->0 sin(5x)/x?,1,5,0,1/5,45,2
19,What is lim x->0 sin(6x)/x?,1,0,6,1/6,45,3
20,What is lim x->0 sin(7x)/x?,1,0,1/7,7,45,4
21,,,,,,,
22,,,,,,,
23,,,,,,,
24,,,,,,,
25,,,,,,,
26,,,,,,,
27,,,,,,,
28,,,,,,,
29,,,,,,,
30,,,,,,,
31,,,,,,,
32,,,,,,,
33,,,,,,,
34,,,,,,,
35,,,,,,,
36,,,,,,,
37,,,,,,,
38,,,,,,,
39,,,,,,,
40,,,,,,,
41,,,,,,,
42,,,,,,,
43,,,,,,,
44,,,,,,,
45,,,,,,,
46,,,,,,,
47,,,,,,,
48,,,,,,,
49,,,,,,,
50,,,,,,,
51,,,,,,,
52,,,,,,,
53,,,,,,,
54,,,,,,,
55,,,,,,,
56,,,,,,,
57,,,,,,,
58,,,,,,,
59,,,,,,,
60,,,,,,,
61,,,,,,,
62,,,,,,,
63,,,,,,,
64,,,,,,,
65,,,,,,,
66,,,,,,,
67,,,,,,,
68,,,,,,,
69,,,,,,,
70,,,,,,,
71,,,,,,,
72,,,,,,,
73,,,,,,,
74,,,,,,,
75,,,,,,,
76,,,,,,,
77,,,,,,,
78,,,,,,,
79,,,,,,,
80,,,,,,,
81,,,,,,,
82,,,,,,,
83,,,,,,,
84,,,,,,,
85,,,,,,,
86,,,,,,,
87,,,,,,,
88,,,,,,,
89,,,,,,,
90,,,,,,,
91,,,,,,,
92,,,,,,,
93,,,,,,,
94,,,,,,,
95,,,,,,,
96,,,,,,,
97,,,,,,,
98,,,,,,,
99,,,,,,,
100,,,,,,,
